fecha,titulo,is_fake,descripcion,sector
2019-04-03,Fiscal General promete que le curará los riñones al Ecuador,1,"Sátira Política. Quito Ecuador.- Por unanimidad, el Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) designó a Lady Diana Salazar como la nueva Fiscal General de Ecuador, la tarde de este lunes 1 de abril del 2019 .  La decisión la tomó el Cpccs-t, después de que el viernes pasado terminara la etapa de impugnaciones ciudadanas del concurso de méritos y oposición. EL nombramiento de Salazar fue cuestionado por el puntaje de 10/20 que obtuvo en las pruebas de conocimientos.",quito
2019-04-03,Miles de ecuatorianos se crean offshores para que sus amigos les paguen sus deudas,1,"Noticia Satírica. Quito, Ecuador.- Según cifras oficiales el día de ayer 900.000 ecuatorianos se crearon empresas offshore en paraisos fiscales para poder cobrar las deudas a sus amigos. Esto lo hicieron después de escuchar las declaraciones del presidente Lenin Moreno. Moreno, aseguró este martes en una entrevista con la Asociación Ecuatoriana de Radiodifusión, que su hermano creó la empresa ‘Ina Investment Corporation’ en Panamá para poder cobrar una deuda a un amigo.",
2019-04-01,Mira como la hija de Moreno pone a sus panas en altos cargos públicos,1,"Noticia real.- Lastimosamente debido a que los diarios “serios” callan, este diario satírico tiene que denunciar. Hasta ahora no nos hemos equivocado en nada. Denunciamos a Paez y fue verdad, denunciamos a Hinostroza y un año más tarde apareció en la lista de Odebrecht. Esta vez denunciamos a la hija de Lenin Moreno porque pone a sus “amigos” en altos cargos en el gobierno de su padre. Eso es un delito y se llama “tráfico de influencias”.",
2019-03-31,Lenin le da a la tierra “10 días” para que “se deje de huevadas”,1,"APS. Noticias. Quito, Ecuador.- Un movimiento sísmico de 6.1 grados en la escala de Richter sacudió las costas del Ecuador, frente a las playas de Salinas, provincia de Santa Elena, la madrugada de este domingo 31 de marzo del 2019.  El Instituto Geofísico registró un total de 27 réplicas con magnitudes de entre 2.2 y 5.4 grados durante la madrugada y mañana de este domingo.",quito
2019-03-31,Estudiantes que se queden a los supletorios en más de 5 materias recibirán un PhD en honestidad,1,"Noticia Satírica. Quito, Ecuador.- Después de las afirmaciones de la candidata a Fiscal General de la Nación, Diana Salazar, el ministerio de Educación y la Senescyt han decidido otorgar el título de honestos a aquellos estudiantes que se queden a los supletorios en más de 5 materias. Los títulos en honestidad dependerá del número de materias a pasar en supletorios. Aquellos estudiantes que se queden entre 5 y 7 materias recibirán un máster en honestidad y aquellos que se queden en más de 7 materias recibirán un PhD en honestidad.",
2019-03-29,VIDEO: Le encuentra a su marido con moza y le saca la pu!@..,1,"¡Esta señora no anda con paros! Le encontró a su marido con una grilla, luego fue a su trabajo y le dio hasta para la limosna.",
2019-03-28,El reloj que Lenin Moreno se compró con tu dinero,1,Noticia real.- ¿Recuerdan que el presidente de la República Lenin Moreno decía que no le interesan los lujos? ¿Recuerdan que decía que comía arroz con huevo? ¿Recuerdan que decía que solo tiene una “mediaguita” en el oriente? Pues resulta que Moreno es un mitómano compulsivo que no puede contener sus irrealidades.,
2019-03-27,VIDEO: La hija de Lenin Moreno se burla y de los indígenas ecuatorianos,1,Noticia Real.- Cada vez encontramos más material sobre la corrupción de Lenin Moreno. Primero Morneno negó que los muebles que “le donaron” con dinero de una offshore los haya utilizado… fue mentira.  Dijo que comía arroz con huevo… fue mentíra! … ya publicamos sus fotos comiendo langosta a costas del dinero de los ecuatorianos.,
2019-03-26,VIDEO: Mira como siete viejas le bailan la Macarena a Moreno en sus puti-fiestas,1,¡NOTICIA REAL! Este video es una primicia… 7 viejas le bailan la macarena al patojito en su lujosa vida en Europa.,europa
2019-03-26,Los mejores memes de las elecciones 2019,1,Aquí tenemos una recopilación de los mejores memazos de estas elecciones. No se gana pero se goza.,
2019-03-26,Fotos: Mira lo que come Moreno cuando no hay arroz con huevo,1,Noticia Real. ¿Recuerdas cuando Moreno decía que comía arroz con huevo?,
2019-03-26,Tibán pide que le devuelvan los cuyes que regalo en campaña al perder la alcaldía de Salcedo,1,"Lourdes Tibán junto con varios simpatizantes del movimiento Pachakutik pidieron a los salcedeños que devuelvan los cuyes que regaló durante la campaña política, esto después de perder la alcaldía de Salcedo. Según Tibán, ella regaló mas de 5000 cuyes, por lo que sus perdidas serían alrededor de 50.000 dólares.",
2019-03-26,Cynthia equipará con toletes más eficaces a los metropolitanos,1,"APS. Noticias. El Manso, Ecuador.- Al tiempo de confirmar su triunfo como Alcaldesa cuando este lunes el Consejo Nacional Electoral ha contabilizado el 98,40% de los votos en Guayaquil, Cynthia Viteri dijo que habrá un re-equipamiento moderno a la policía metropolitana de Guayaquil. Viteri explicó que importará toletes más modernos y eficaces que podrán ser utilizados contra los vendedores informales del puerto principal.",
2019-03-26,Yunda propone trasladar el ‘Doll House’ a la mitad del mundo para tirar en latitud cero,1,"APS. Noticias, Quito Ecuador.- El futuro Shiri Caran XVII de Quito, Jorge Yunda, anunció este lunes que tiene planes pensados que involucran mudar al club de entretenimiento para caballeros ‘Doll House’ de la capital hacia la mitad del mundo ya que a su juicio, este chongo ya “cumplió su vida util”. “Me parece que el ‘Doll House’ ya tuvo su vida útil en la capital, estuvo diseñado para otra época. Mi proyecto es y llevar este Chonguito de calidad hacia la mitad del mundo”, manifestó el político.",quito
2019-03-25,Youtuber vergante creyó que podía ser concejal por ser hijo de su papito,1,"“Yo tenía que ser concejal MMVs porque soy más alto que mi papi”, aseguró Carlos Andrés Vera, candidato a concejal del Distrito Centro por el Movimiento CREO, lista 21; quien no pudo cumplir su pajazo mental de ser edil. “Mis brujos me habían dicho que yo si ganaba”, afirmó Vera.",distrito centro
2019-03-25,Incas recuperan Quito 500 años después,1,"APS. Noticias.- Jorge Yunda, la artesanía incaica que cuenta chistes,  se ha convertido en el Shiri Caran XII al ganar la alcaldía de Quito.  Con este logro los Incas conquistados por los españoles hace más de 5 siglos, recuperan sus tierras después de haber sido gobernados por los blancos.",quito
2019-03-25,Emplasticadores denuncian fraude y piden que se repitan las elecciones,1,"APS. Noticias.- Los miembros de la asociación de emplasticadores de documentos del Ecuador, denunciaron hoy un fraude electoral supuestamente cometido en las elecciones locales del día de ayer y del que habrían sido víctima 330.124 ciudadanos cuyo voto fue registrado por el Consejo Nacional Electoral (CNE), a pesar de que no sufragaron. Los denunciantes calificaron estos supuestos hechos como “el mayor fraude electoral en la historia del Ecuador” y dijeron que llegaron a esta conclusión al establecer gracias a su propio exit pol.",ecuador
2019-03-13,Arqueólogos descubren momias que esperaban que  la Posta investigue el departamento de Moreno en Alicante,1,"Año 3050: Un equipo de investigadores de la Universidad de Cambridge ha encontrado miles de momias intacta y particularmente bien conservada de unos mil años de antigüedad aproximadamente, en la China Equatorial, anteriormente conocida como República del Ecuador. Según los investigadores, estas momias habrían muerto mientras esperaban que los Youtubers de la Posta, Vivanco y Boscán visiten el departamento de lujo del presidente de aquel entonces Lenin Moreno que tenía en la Alemania Ibérica antes conocida como España.",china
2019-03-09,A pedido de Elizabeth Cabezas el PSC cambia de nombre a “Los HPs”,1,"Esta semana un audio reveló la conversación entre la presidenta de la Asamblea Nacional, Elizabeth Cabezas, y la Ministra del Interior, María Paula Romo, para impedir que el Pleno Legislativo trate las denuncias que involucran al Presidente Lenín Moreno y su familia por una supuesta asociación con empresas offshore. En el audio en el que se escucha a Elizabeth Cabezas decir:",
2019-03-05,Piloto: “Estabamos viendo el ‘Café Rojo’ desde el cielo cuando nos estrellamos”,1,"Un helicóptero de Aeropolicial sufrió un accidente en el parque Bicentenario, en el norte de Quito, cerca del mediodía de este lunes, el piloto ya ha dado las primeras declaraciones. Según el piloto, estaban mirando el club nocturno para caballeros “café rojo” cuando perdieron el control de la aeronave.",quito
2019-03-05,Romo: “Compraremos semáforos para evitar más accidentes de helicópteros”,1,"La ministra del Interior Maira Paula Romo afirmó que se tomarán medidas para evitar que ocurran nuevos accidentes de helicópteros. “He revisado los proyectos y gastos del gobierno anterior y no se compró ni un solo semáforo para helicópteros, la negligencia de Correa es la culpable de este desastre que pudo pasar a mayores, he ordenado comprar los semáforos que sean necesarios para evitar estos accidentes”, afirmó la ministra del interior.",
2019-03-04,Fiscalía investigará a Correa por la caída del helicóptero en la capital,1,"Momentos de pánico se vinieron a las 13:30 de este lunes 4 de marzo del 2019 en el Parque Bicentenario, norte de Quito, a la altura del hangar de Aeropolicial. Un helicóptero de esa institución, que transportaba a cuatro personas, se accidentó, causando zozobra entre la gente. El hecho ocurrió mientras cientos de familias quiteñas se divertían en el parque.  Cinco minutos después del accidente, la fiscalía general del estado abrió una investigación contra el ex presidente Rafael Correa, por sospecha de responsabilidad de la caída del helicóptero.",parque bicentenario
2019-03-03,Empleado público shunsho que votó “7 veces SI” fue despedido antes del carnaval,1,"El joven capitalista Jorge Cunalata fue despedido este viernes por orden del gobierno central. Jorge trabajaba en un empresa pública donde desempeñaba el cargo de ingeniero.  Cunalata llevaba 7 años de antigüedad, pero lastimosamente el estado debe despedir al 30% de empleados públicos para poder recibir el crédito del FMI. A pesar de ser un opositor al expresidente Rafael Correa, su visión política no pudo salvarlo del despido.",
2019-03-02,Mushuc Runa ofrece un millón de cuyes al Manchester United  por Antonio Valencia,1,"EM. Noticias.- Luego de 10 años de carrera en el Manchester United, nueve copas, Antonio Valencia terminará esta temporada su vínculo con el cuadro de los ‘Red Devils’. El equipo inglés tenía hasta las 12:00 de este viernes 1 de marzo del 2019 para realizar una negociación y ampliar, al menos, por una temporada más su contrato con el futbolista de 33 años. Sin embargo, dicho documento no llegó a poder de Antonio, según confirmó este Diario con el futbolista y su representante Pedro Romero.  Al enterarse de la disponibilidad de Valencia, Luis Alfonso Chango, dueño del Mushuc Runa, envió una oferta formal al Manchester United por Valencia.",valencia
2019-02-28,Moreno: “Nunca he robado y nunca lo volveré a hacer”,1,"APS. Noticias.- El presidente de Ecuador, Lenín Moreno, se refirió a los “rumores sobre mi persona, mis hijas, mis supuestos bienes…”, tras las denuncias sobre sus empresas offshore, cuentas, negocios en el exterior y corrupción.  En un mensaje emitido la noche este martes 26 de febrero del 2019, el Primer Mandatario aseveró que quienes lo acusen “valen tres atados porque no saben de física cuántica”.",
