fecha,titulo,link,descripcion,is_fake
2019-04-18,Correa: “Si tocan a Patiño me pego dos tiros”,http://elmercioco.com/correa-si-tocan-a-patino-me-pego-un-tiro/,"El excanciller Ricardo Patiño salió ayer a las 18:20 del país, con destino a Perú, horas antes de la audiencia de formulación de cargos por supuesta instigación, herramienta de persecución política. Ante la persecución política contra Patiño, la reacción del expresidente Rafael Correa no se hizo esperar y una vez más amenazó con pegarse un tiro, esta vez con un revolver en la mano.",1
2019-04-16,El “Mishi” le pasaba información a Segismundo para que le llegue a Correa,http://elmercioco.com/el-mishi-le-pasaba-informacion-a-segismundo-para-que-le-llegue-a-correa/,"Según nuevas investigaciones realizadas por la Fiscalía General Ecuatoriana, Segismundo estaría involucrado en la red de espionaje en la Embajada Ecuatoriana. Seguismundo habría conocido “al Mishi” cuando Correa aún estaba en el poder, luego los dos habrían sido entrenados por la extinta KGB rusa para convertirse en espías profesionales.",1
2019-04-16,Fiscalía presenta cargos contra gato de Assange por espionaje,http://elmercioco.com/fiscalia-presenta-cargos-contra-gato-de-assange-por-espionaje/,"La Fiscalía de Ecuador presentó este lunes cargos contra de el gato de Julian Assange alias “el Mishi” por haber incurrido en el delito de espionaje profesional.  La Fiscalía de Ecuador ha presentado cargos este jueves durante la audiencia preparatoria del juicio contra el gatito de Assange, por haber incurrido en el delito de espionaje en el marco del escándalo de la expulsión de Julian Assange.",1
2019-04-14,Trujillo eliminará el CPCCS con las esferas del dragón,http://elmercioco.com/trujillo-eliminara-el-cpccs-con-las-esferas-del-dragon/,"El presidente del Consejo de Participación Ciudadana y Control Social transitorio (CPCCS-T), Julio César Trujillo, anunció que desde el próximo 15 de mayo iniciará la búsqueda de las esferas del dragón para  eliminar de Consejo de Participación Ciudadana. “En cumplimiento de mi compromiso de meses anteriores, empezaré a recorrer el mundo, buscando las esferas del dragón para eliminar este Consejo de Participación Ciudadana”, anunció Trujillo a través de un video, que circula en redes sociales.",1
2019-04-06,"Moreno: “Correa es el anticristo, su verdadero nombre es Damián”",http://elmercioco.com/moreno-correa-es-el-anticristo-su-verdadero-nombre-es-damian/,"El presidente de Ecuador Lenin Moreno negó  su participación en la empresa ‘offshore’ INA Investment, por la cual la Fiscalía General del Estado abrió una investigación la semana pasada y afirmó que el expresidente Rafael Correa es el anticristo. En una entrevista en CNN Chile, Moreno reveló secretos apocalípticos de Rafael Correa cuando la entrevistadora le preguntó sobre su Offshore.",1
2019-04-04,Moreno: Mi hermano se creó la Offshore para guardar unos milloncitos que se encontró tirados en el piso,http://elmercioco.com/moreno-mi-hermano-se-creo-la-offshore-para-guardar-unos-milloncitos-que-se-encontro-tirados-en-el-piso/,"Sátira Política. Quito, Ecuador.–  El presidente de la República, Lenín Moreno, en una entrevista con la Asociación Ecuatoriana de Radiodifusión, dio declaraciones sobre la empresa Offshore de su hermano. Moreno afirmó que él no ha robado mucho como para ponerlo en una Offshore. “Mi hermano caminando por una calle en Estados Unidos, se tropieza y cae encima de un bulto de billetes de 100 dólares, entonces mi hermano como no sabe que existen bancos ni nada, y por el miedo de que le roben en su casa, se crea una offshore en Panamá para poner esa platita que estaba tirada en el piso, son solo unos milloncitos, además mi hermano no es servidor público, entonces puede tener las offshore que quiera”, manifestó Moreno.",1
2019-04-03,Fiscal General promete que le curará los riñones al Ecuador,http://elmercioco.com/fiscal-general-promete-que-le-curara-los-rinones-al-ecuador/,"Por unanimidad, el Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) designó a Lady Diana Salazar como la nueva Fiscal General de Ecuador, la tarde de este lunes 1 de abril del 2019 .  La decisión la tomó el Cpccs-t, después de que el viernes pasado terminara la etapa de impugnaciones ciudadanas del concurso de méritos y oposición. EL nombramiento de Salazar fue cuestionado por el puntaje de 10/20 que obtuvo en las pruebas de conocimientos.",1
2019-04-03,Miles de ecuatorianos se crean offshores para que sus amigos les paguen sus deudas,http://elmercioco.com/miles-de-ecuatorianos-se-crean-offshores-para-que-sus-amigos-les-paguen-sus-deudas/,"Según cifras oficiales el día de ayer 900.000 ecuatorianos se crearon empresas offshore en paraisos fiscales para poder cobrar las deudas a sus amigos. Esto lo hicieron después de escuchar las declaraciones del presidente Lenin Moreno. Moreno, aseguró este martes en una entrevista con la Asociación Ecuatoriana de Radiodifusión, que su hermano creó la empresa ‘Ina Investment Corporation’ en Panamá para poder cobrar una deuda a un amigo.",1
2019-04-01,Mira como la hija de Moreno pone a sus panas en altos cargos públicos,http://elmercioco.com/mira-como-la-hija-de-moreno-pone-a-sus-panas-en-altos-cargos-publicos/,"Lastimosamente debido a que los diarios “serios” callan, este diario satírico tiene que denunciar. Hasta ahora no nos hemos equivocado en nada. Denunciamos a Paez y fue verdad, denunciamos a Hinostroza y un año más tarde apareció en la lista de Odebrecht. Esta vez denunciamos a la hija de Lenin Moreno porque pone a sus “amigos” en altos cargos en el gobierno de su padre. Eso es un delito y se llama “tráfico de influencias”.",1
2019-03-31,Lenin le da a la tierra “10 días” para que “se deje de huevadas”,http://elmercioco.com/lenin-le-da-a-la-tierra-10-dias-para-que-se-deje-de-huevadas/,"Un movimiento sísmico de 6.1 grados en la escala de Richter sacudió las costas del Ecuador, frente a las playas de Salinas, provincia de Santa Elena, la madrugada de este domingo 31 de marzo del 2019.  El Instituto Geofísico registró un total de 27 réplicas con magnitudes de entre 2.2 y 5.4 grados durante la madrugada y mañana de este domingo.",1
2019-03-31,Estudiantes que se queden a los supletorios en más de 5 materias recibirán un PhD en honestidad,http://elmercioco.com/estudiantes-que-se-queden-a-los-supletorios-en-mas-de-5-materias-recibiran-un-phd-en-honestidad/,"Después de las afirmaciones de la candidata a Fiscal General de la Nación, Diana Salazar, el ministerio de Educación y la Senescyt han decidido otorgar el título de honestos a aquellos estudiantes que se queden a los supletorios en más de 5 materias. Los títulos en honestidad dependerá del número de materias a pasar en supletorios. Aquellos estudiantes que se queden entre 5 y 7 materias recibirán un máster en honestidad y aquellos que se queden en más de 7 materias recibirán un PhD en honestidad.",1
2019-03-28,El reloj que Lenin Moreno se compró con tu dinero,http://elmercioco.com/el-reloj-que-lenin-moreno-se-compro-con-tu-dinero/,¿Recuerdan que el presidente de la República Lenin Moreno decía que no le interesan los lujos? ¿Recuerdan que decía que comía arroz con huevo? ¿Recuerdan que decía que solo tiene una “mediaguita” en el oriente? Pues resulta que Moreno es un mitómano compulsivo que no puede contener sus irrealidades.,1
2019-03-26,Tibán pide que le devuelvan los cuyes que regalo en campaña al perder la alcaldía de Salcedo,http://elmercioco.com/tiban-pide-que-le-devuelvan-los-cuyes-que-regalo-en-campana-al-perder-la-alcaldia-de-salcedo/,"Lourdes Tibán junto con varios simpatizantes del movimiento Pachakutik pidieron a los salcedeños que devuelvan los cuyes que regaló durante la campaña política, esto después de perder la alcaldía de Salcedo. Según Tibán, ella regaló mas de 5000 cuyes, por lo que sus perdidas serían alrededor de 50.000 dólares.",1
2019-03-26,Cynthia equipará con toletes más eficaces a los metropolitanos,http://elmercioco.com/cynthia-equipara-con-toletes-mas-eficaces-a-los-metropolitanos/,"Al tiempo de confirmar su triunfo como Alcaldesa cuando este lunes el Consejo Nacional Electoral ha contabilizado el 98,40% de los votos en Guayaquil, Cynthia Viteri dijo que habrá un re-equipamiento moderno a la policía metropolitana de Guayaquil. Viteri explicó que importará toletes más modernos y eficaces que podrán ser utilizados contra los vendedores informales del puerto principal.",1
2019-03-26,Yunda propone trasladar el ‘Doll House’ a la mitad del mundo para tirar en latitud cero,http://elmercioco.com/yunda-propone-trasladar-el-doll-house-a-la-mitad-del-mundo-para-tirar-en-latitud-cero/,"El futuro Shiri Caran XVII de Quito, Jorge Yunda, anunció este lunes que tiene planes pensados que involucran mudar al club de entretenimiento para caballeros ‘Doll House’ de la capital hacia la mitad del mundo ya que a su juicio, este chongo ya “cumplió su vida util”. “Me parece que el ‘Doll House’ ya tuvo su vida útil en la capital, estuvo diseñado para otra época. Mi proyecto es y llevar este Chonguito de calidad hacia la mitad del mundo”, manifestó el político.",1
2019-03-25,Youtuber vergante creyó que podía ser concejal por ser hijo de su papito,http://elmercioco.com/youtuber-vergante-creyo-que-podia-ser-concejal-por-ser-hijo-de-su-papito/,"“Yo tenía que ser concejal MMVs porque soy más alto que mi papi”, aseguró Carlos Andrés Vera, candidato a concejal del Distrito Centro por el Movimiento CREO, lista 21; quien no pudo cumplir su pajazo mental de ser edil. “Mis brujos me habían dicho que yo si ganaba”, afirmó Vera.",1
2019-03-25,Incas recuperan Quito 500 años después,http://elmercioco.com/incas-recuperan-quito-500-anos-despues/,"Jorge Yunda, la artesanía incaica que cuenta chistes,  se ha convertido en el Shiri Caran XII al ganar la alcaldía de Quito.  Con este logro los Incas conquistados por los españoles hace más de 5 siglos, recuperan sus tierras después de haber sido gobernados por los blancos.",1
2019-03-25,Emplasticadores denuncian fraude y piden que se repitan las elecciones,http://elmercioco.com/emplasticadores-denuncian-fraude-y-piden-que-se-repitan-las-elecciones/,"Los miembros de la asociación de emplasticadores de documentos del Ecuador, denunciaron hoy un fraude electoral supuestamente cometido en las elecciones locales del día de ayer y del que habrían sido víctima 330.124 ciudadanos cuyo voto fue registrado por el Consejo Nacional Electoral (CNE), a pesar de que no sufragaron. Los denunciantes calificaron estos supuestos hechos como “el mayor fraude electoral en la historia del Ecuador” y dijeron que llegaron a esta conclusión al establecer gracias a su propio exit pol.",1
2019-03-13,Arqueólogos descubren momias que esperaban que  la Posta investigue el departamento de Moreno en Alicante,http://elmercioco.com/arqueologos-descubren-momias-que-esperaban-que-la-posta-investigue-el-departamento-de-moreno/,"Año 3050: Un equipo de investigadores de la Universidad de Cambridge ha encontrado miles de momias intacta y particularmente bien conservada de unos mil años de antigüedad aproximadamente, en la China Equatorial, anteriormente conocida como República del Ecuador. Según los investigadores, estas momias habrían muerto mientras esperaban que los Youtubers de la Posta, Vivanco y Boscán visiten el departamento de lujo del presidente de aquel entonces Lenin Moreno que tenía en la Alemania Ibérica antes conocida como España.",1
2019-03-09,A pedido de Elizabeth Cabezas el PSC cambia de nombre a “Los HPs”,http://elmercioco.com/a-pedido-de-elizabeth-cabezas-el-psc-cambia-de-nombre-a-los-hps/,"Esta semana un audio reveló la conversación entre la presidenta de la Asamblea Nacional, Elizabeth Cabezas, y la Ministra del Interior, María Paula Romo, para impedir que el Pleno Legislativo trate las denuncias que involucran al Presidente Lenín Moreno y su familia por una supuesta asociación con empresas offshore. En el audio en el que se escucha a Elizabeth Cabezas decir:",1
2019-03-05,Piloto: “Estabamos viendo el ‘Café Rojo’ desde el cielo cuando nos estrellamos”,http://elmercioco.com/piloto-le-estaba-ensenando-donde-queda-el-cafe-rojo-a-mi-coronel/,"Un helicóptero de Aeropolicial sufrió un accidente en el parque Bicentenario, en el norte de Quito, cerca del mediodía de este lunes, el piloto ya ha dado las primeras declaraciones. Según el piloto, estaban mirando el club nocturno para caballeros “café rojo” cuando perdieron el control de la aeronave.",1
2019-03-05,Romo: “Compraremos semáforos para evitar más accidentes de helicópteros”,http://elmercioco.com/romo-compraremos-semaforos-para-evitar-mas-accidentes-de-helicopteros/,"La ministra del Interior Maira Paula Romo afirmó que se tomarán medidas para evitar que ocurran nuevos accidentes de helicópteros. “He revisado los proyectos y gastos del gobierno anterior y no se compró ni un solo semáforo para helicópteros, la negligencia de Correa es la culpable de este desastre que pudo pasar a mayores, he ordenado comprar los semáforos que sean necesarios para evitar estos accidentes”, afirmó la ministra del interior.",1
