,fecha,titulo,descripcion,is_fake,descripcion_stem
46,2019-05-18,Vinicio Alvarado entrenará en la Ultimate Fighting Championship (UFC) para que lo respeten,El ex ministro ecuatoriano Vinicio Alvarado ha decidido dedicarse a los combates de la Ultimate Fighting Championship (UFC) después de ser agredido por un grandulón en Guayaquil. Alvarado agradeció en sus redes sociales los mensajes de apoyo y afirmó que va a entrenar fuerte para triunfar en las peleas y así ganarse el respeto de los neardentales que viven en Guayaquil.,1,ex ministr ecuatorian vinici alvar decid dedic combat ultimat fighting championship ufc despu s ser agred grandul n guayaquil alvar agradeci red social mensaj apoy afirm va entren fuert triunf pel as gan respet neardental viv guayaquil
47,2019-05-17,Rulimán que votó ‘7 VECES SI’ trabajará 12 horas diarias a pesar de ser capitalista,"Una jornada especial de hasta 12 horas diarias deberán cumplir en el Ecuador los trabajadores (anticorreístas incluidos) de acuerdo a las reformas consensuadas por el Consejo Nacional de Trabajo y Salarios el día de ayer. Así se desprende de un documento que publicó la Cámara de Comercio de Quito detallando los acuerdos logrados por parte de los delegados de trabajadores, empleadores y del ministro de Trabajo, ayer.",1,jorn especial hor diari deb n cumpl ecuador trabaj anticorr stas inclu acuerd reform consensu consej nacional trabaj salari d ayer as desprend document public c mar comerci quit detall acuerd logr part deleg trabaj empleador ministr trabaj ayer
48,2019-05-17,Yunda nombra a su perro vice alcalde de la capital,"Zeus, el perro de raza del alcalde de la Capital del Ecuador, fue posesionado como primer vice-alcalde del Concejo Metropolitano de Quito en la primera sesión de constitución del organismo. Zeus es la mascota oficial de del movimiento Unión Ecuatoriana, al que pertenece el alcalde Jorge Yunda. A su favor hubo 12 votos de Unión Ecuatoriana, Izquierda Democrática (alianza con movimiento Vive), Concertación y  CREO.",1,zeus perr raz alcald capital ecuador posesion prim vic alcald concej metropolitan quit primer sesi n constituci n organ zeus mascot oficial movimient uni n ecuatorian pertenec alcald jorg yund favor vot uni n ecuatorian izquierd democr tic alianz movimient viv concertaci n cre
49,2019-05-15,Taita Dios: “Trujillo ya se estaba pasando de vergante”,"Julio César Trujillo, presidente del Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) ingresó la tarde de este martes 14 de mayo del 2019 de emergencia al Hospital Metropolitano de Quito por un accidente cerebro vascular.  El director médico del Hospital Metropolitano, Raúl Jervis, informó que la condición de salud del también exasambleísta y expresidente del Tribunal de Garantías Constitucionales de Ecuador es “crítica” con “pronóstico reservado severo”.",1,juli c sar trujill president consej participaci n ciudadan control social transitori cpccs t ingres tard mart may emergent hospital metropolitan quit accident cerebr vascul director m dic hospital metropolitan ra l jervis inform condici n salud tambi n exasambl sta expresident tribunal garant as constitucional ecuador cr tic pron stic reserv sever
50,2019-05-11,"Longazo contento porque la Unión Europea eliminará las visas, pero no tiene ni para el bus","Franklin Cunalata, un joven ecuatoriano que es controlador de bus, celebró  con alegría la posible eliminación del visado para los ecuatorianos que quieren ingresar a Europa. Según Cunalata, esto es un paso importante para la unión de las sociedades y para el turismo natural.",1,franklin cunalat jov ecuatorian control bus celebr alegr posibl eliminaci n vis ecuatorian quier ingres europ seg n cunalat pas import uni n sociedad turism natural
51,2019-04-25,Lenin alza el gas porque los pobres no tienen nada que cocinar,"El Gobierno del presidente Lenín Moreno decidió subir el precio del gas natural. Así lo indica un decreto ejecutivo del 24 de abril de 2019. De acuerdo con el documento, el costo de este tipo de gas variará de acuerdo con las condiciones del mercado.  Las protestas en las redes sociales no han parado de criticar al presidente Moreno ya que subió el precio de la gasolina y ahora el gas.",1,gobiern president len n moren decidi sub preci gas natural as indic decret ejecut abril acuerd document cost tip gas vari acuerd condicion merc protest red social par critic president moren subi preci gasolin ahor gas
52,2019-04-23,Moreno quita el desayuno escolar porque los niños están gorditos y no consiguen novia,"El presidente Lenin Moreno decidió cancelar el desayuno escolar para todos los niños de escuelas fiscales del Ecuador. Este programa fue implementado por el gobierno de Rafael Correa, en el cual todos los niños de las escuelas fiscales recibían un desayuno con vitaminas para que puedan asimilar bien los conocimientos en la escuela y para poder prevenir enfermedades y la desnutrición. Moreno argumentó que decidió eliminar dicho desayuno ya que por culpa del expresidente Correa, los niños están obesos y no pueden conseguir novia.",1,president lenin moren decidi cancel desayun escol escuel fiscal ecuador program implement gobiern rafael corre escuel fiscal recib an desayun vitamin pued asimil bien conoc escuel pod preven enfermedad desnutrici n moren argument decidi elimin dich desayun culp expresident corre est n obes pued consegu novi
53,2019-04-22,Chapa que pateó a señora en la cara durante las protestas recibió la medalla de honor,"Con una condecoración ‘Al valor’ fue reconocido el heroísmo del cabo segundo de Policía Brandon Jesus Guamán Quishpe, quien apareció en un video propinándole una patada en la cara a una señora que protestaba contra el régimen de Lenin Moreno. En el video: Una señora que protestaba contra las mentiras de Lenin Moreno, intentaba recoger una bandera del Ecuador la cual estaba tirada en el piso, en ese momento el policía Guamán pateó en la cara a la peligrosa señora.",1,condecoraci n valor reconoc her smo cab segund polic brandon jesus guam n quishp apareci vide propin ndol pat car ora protest r gim lenin moren vide ora protest mentir lenin moren intent recog bander ecuador tir pis moment polic guam n pat car peligr ora
54,2019-04-18,Correa: “Si tocan a Patiño me pego dos tiros”,"El excanciller Ricardo Patiño salió ayer a las 18:20 del país, con destino a Perú, horas antes de la audiencia de formulación de cargos por supuesta instigación, herramienta de persecución política. Ante la persecución política contra Patiño, la reacción del expresidente Rafael Correa no se hizo esperar y una vez más amenazó con pegarse un tiro, esta vez con un revolver en la mano.",1,excancill ricard pati sali ayer pa s destin per hor audienci formulaci n carg supuest instigaci n herramient persecuci n pol tic persecuci n pol tic pati reacci n expresident rafael corre hiz esper vez m s amenaz peg tir vez revolv man
55,2019-04-16,El “Mishi” le pasaba información a Segismundo para que le llegue a Correa,"Según nuevas investigaciones realizadas por la Fiscalía General Ecuatoriana, Segismundo estaría involucrado en la red de espionaje en la Embajada Ecuatoriana. Seguismundo habría conocido “al Mishi” cuando Correa aún estaba en el poder, luego los dos habrían sido entrenados por la extinta KGB rusa para convertirse en espías profesionales.",1,seg n nuev investig realiz fiscal general ecuatorian segismund involucr red espionaj embaj ecuatorian seguismund habr conoc mishi corre n pod lueg dos habr an sid entren extint kgb rus convert esp as profesional
56,2019-04-16,Fiscalía presenta cargos contra gato de Assange por espionaje,"La Fiscalía de Ecuador presentó este lunes cargos contra de el gato de Julian Assange alias “el Mishi” por haber incurrido en el delito de espionaje profesional.  La Fiscalía de Ecuador ha presentado cargos este jueves durante la audiencia preparatoria del juicio contra el gatito de Assange, por haber incurrido en el delito de espionaje en el marco del escándalo de la expulsión de Julian Assange.",1,fiscal ecuador present lun carg gat juli assang ali mishi hab incurr delit espionaj profesional fiscal ecuador present carg juev audienci preparatori juici gatit assang hab incurr delit espionaj marc esc ndal expulsi n juli assang
57,2019-04-14,Trujillo eliminará el CPCCS con las esferas del dragón,"El presidente del Consejo de Participación Ciudadana y Control Social transitorio (CPCCS-T), Julio César Trujillo, anunció que desde el próximo 15 de mayo iniciará la búsqueda de las esferas del dragón para  eliminar de Consejo de Participación Ciudadana. “En cumplimiento de mi compromiso de meses anteriores, empezaré a recorrer el mundo, buscando las esferas del dragón para eliminar este Consejo de Participación Ciudadana”, anunció Trujillo a través de un video, que circula en redes sociales.",1,president consej participaci n ciudadan control social transitori cpccs t juli c sar trujill anunci pr xim may inici b squed esfer drag n elimin consej participaci n ciudadan cumplimient compromis mes anterior empez recorr mund busc esfer drag n elimin consej participaci n ciudadan anunci trujill trav s vide circul red social
58,2019-04-06,"Moreno: “Correa es el anticristo, su verdadero nombre es Damián”","El presidente de Ecuador Lenin Moreno negó  su participación en la empresa ‘offshore’ INA Investment, por la cual la Fiscalía General del Estado abrió una investigación la semana pasada y afirmó que el expresidente Rafael Correa es el anticristo. En una entrevista en CNN Chile, Moreno reveló secretos apocalípticos de Rafael Correa cuando la entrevistadora le preguntó sobre su Offshore.",1,president ecuador lenin moren neg participaci n empres offshor ina investment fiscal general abri investigaci n seman pas afirm expresident rafael corre anticrist entrev cnn chil moren revel secret apocal ptic rafael corre entrevist pregunt offshor
59,2019-04-04,Moreno: Mi hermano se creó la Offshore para guardar unos milloncitos que se encontró tirados en el piso,"Sátira Política. Quito, Ecuador.–  El presidente de la República, Lenín Moreno, en una entrevista con la Asociación Ecuatoriana de Radiodifusión, dio declaraciones sobre la empresa Offshore de su hermano. Moreno afirmó que él no ha robado mucho como para ponerlo en una Offshore. “Mi hermano caminando por una calle en Estados Unidos, se tropieza y cae encima de un bulto de billetes de 100 dólares, entonces mi hermano como no sabe que existen bancos ni nada, y por el miedo de que le roben en su casa, se crea una offshore en Panamá para poner esa platita que estaba tirada en el piso, son solo unos milloncitos, además mi hermano no es servidor público, entonces puede tener las offshore que quiera”, manifestó Moreno.",1,s tir pol tic quit ecuador president rep blic len n moren entrev asociaci n ecuatorian radiodifusi n dio declar empres offshor herman moren afirm l rob pon offshor herman camin call unid tropiez cae encim bult billet d lar entonc herman sab exist banc mied rob cas cre offshor panam pon platit tir pis sol milloncit adem s herman servidor p blic entonc pued ten offshor quier manifest moren
60,2019-04-03,Fiscal General promete que le curará los riñones al Ecuador,"Por unanimidad, el Consejo de Participación Ciudadana y Control Social transitorio (Cpccs-t) designó a Lady Diana Salazar como la nueva Fiscal General de Ecuador, la tarde de este lunes 1 de abril del 2019 .  La decisión la tomó el Cpccs-t, después de que el viernes pasado terminara la etapa de impugnaciones ciudadanas del concurso de méritos y oposición. EL nombramiento de Salazar fue cuestionado por el puntaje de 10/20 que obtuvo en las pruebas de conocimientos.",1,unanim consej participaci n ciudadan control social transitori cpccs t design lady dian salaz nuev fiscal general ecuador tard lun abril decisi n tom cpccs t despu s viern pas termin etap impugn ciudadan concurs m rit oposici n nombramient salaz cuestion puntaj obtuv prueb conoc
